at the front/in front|davanti|6|2.00
in(side)|dentro|6|2.00
pension|la pensione|662|2.04
cinemas|i cinema|674|2.22
France|la Francia|688|2.38
at the back/behind|dietro|6|2.00
later/afterwards|dopo|6|2.00
loudly/hard|forte|6|2.00
out/outside|fuori|6|2.00
already|giù|6|2.00
far (away)|lontano|6|2.00
badly|male|6|2.00
not yet|non ... ancora|6|2.00
rock (music)|il rock|693|2.38
never|non ... mai|6|2.00
slowly/quietly|piano|6|2.00
more|più|6|2.00
rather|piuttosto|6|2.00
soon/early|presto|6|2.00
earlier/beforehand/first|prima|6|2.00
almost|quasi|6|2.00
always|sempre|6|2.00
above/upstairs|sopra|6|2.00
below/downstairs|sotto|6|2.00
often|spesso|6|2.00
immediately/right away|subito|6|2.00
late|tardi|6|2.00
near(by)|vicino|6|2.00
letters|le lettere|716|2.38
willingly/gladly|volentieri|6|2.00
This film is rather good.|Questo film è abbastanza bello.|6|2.00
We're leaving late: after 11.|Partiamo tardi: dopo le 11.|6|2.00
We often go to the disco.|Andiamo spesso in discoteca.|6|2.00
names/nouns|i nomi|703|2.22
I'm coming (immediately)!|Vengo subito!|6|2.00
light|la luce|718|2.38
I'm leaving early/soon.|Parto presto.|6|2.00
We're talking quietly because Carla's asleep.|Parliamo piano perchè Carla dorme.|6|2.00
Could you speak slowly, please? I'm not Italian.|Può parlare piano, per favore? Non sono italiano.|6|2.00
(male) colleague|il collega|707|2.28
Do you live nearby (Madam)?|Abita vicino, Signora?|6|2.00
Are you going far?|Vai lontano?|6|2.00
It's raining hard.|Piove forte.|6|2.00
Can you speak louder/more loudly?|Puoi parlare più forte?|6|2.00
We're eating out [e.g. in a restaurant]/outside [i.e. in the open].|Mangiamo fuori.|6|2.00
It's still summer.|È ancora estate.|6|2.00
It's not summer yet.|Non è ancora estate.|6|2.00
I never go out.|Non esco mai.|6|2.00
Lorenzo never phones.|Lorenzo non telefona mai.|6|2.00
I sleep well.|Dormo bene. [verb + adverb]|6|2.00
I sleep very well.|Dormo molto bene. [adverb + adverb]|6|2.00
sisters|le sorelle|718|2.22
The house is very small.|La casa è molto piccola. [adverb + adjective]|6|2.00
to work a lot|lavorare molto/tanto|6|2.00
very far|molto/tanto lontano|6|2.00
very difficult|molto/tanto difficile|6|2.00
(male) friend|l'amico|723|2.60
to work too much|lavorare troppo|6|2.00
father|il padre|738|2.60
too far|troppo lontano|6|2.00
too difficult|troppo difficile|6|2.00
problem|il problema|729|2.22
to work little/not to work much|lavorare poco|6|2.00
not very far|poco lontano|6|2.00
not very difficult|poco difficile|6|2.00
a lot of/too much/not much work|molto (tanto)/troppo/poco lavoro|6|2.00
a lot of/too much/not much water|molta (tanta)/troppa/poca acqua|6|2.00
many/too many/not many exercises|molti (tanti)/troppi/pochi esercizi|6|2.00
many/too many/not many letters|molte (tante)/troppe/poche lettere|6|2.00
This music is very beautiful.|Questa musica è molto bella.|6|2.00
bars|i bar|729|2.38
My father works too much.|Mio padre lavora troppo.|6|2.00
Luisa sleeps little/doesn't sleep much.|Luisa dorme poco.|6|2.00
You sleep too little/don't sleep enough.|Dormi troppo poco.|6|2.00
We have a lot of time.|Abbiamo molto tempo.|6|2.00
evening|la sera|753|2.60
Luisa eats little pasta/doesn't eat a lot of pasta.|Luisa mangia poca pasta.|6|2.00
I have a lot of friends.|Ho molti amici.|6|2.00
Why are you doing this? - There are many reasons.|Perché fai questo? - Ci sono molte ragioni.|6|2.00
with difficulty|con difficoltà|6|2.00
(male) pianist|il pianista|744|2.28
mother|la madre|747|2.44
elegantly|con eleganza|6|2.00
rapidly/quickly|con rapidità|6|2.00
brother|il fratello|753|2.38
inelegantly|senza eleganza|6|2.00
uncomplicatedly|senza complicazioni|6|2.00
undoubtedly|senza dubbio|6|2.00
little by little|a poco a poco|6|2.00
sometimes|a volte|6|2.00
on time|in tempo|6|2.00
usually|di solito|6|2.00
surely/certainly|di sicuro|6|2.00
Anna dresses elegantly.|Anna veste con eleganza.|6|2.00
You explain everything uncomplicatedly.|Spieghi tutto senza complicazioni.|6|2.00
Sometimes I don't understand what he says.|A volte non capisco quello che dice.|6|2.00
vaguely/in a vague way|in modo vago/in maniera vaga|6|2.00
strangely/in a strange way|in modo strano/in maniera strana|6|2.00
simply/in a simple way|in modo semplice/in maniera semplice|6|2.00
photo|la foto|757|2.22
He/she always answers vaguely.|Risponde sempre in modo vago.|6|2.00
That dog's walking oddly/in a strange way.|Quel cane cammina in maniera strana.|6|2.00
When I see Elena I'll invite her to dinner.|Quando vedo Elena la invito a cena.|6|2.00
When I see Lorenzo I'll invite him to dinner.|Quando vedo Lorenzo lo invito a cena.|6|2.00
I write the postcards and then post them.|Scrivo le cartoline e poi le imbuco.|6|2.00
As soon as I buy biscuits I eat them.|Appena compro i biscotti li mangio.|6|2.00
I get the paper and read it immediately.|Prendo il giornale e lo leggo subito.|6|2.00
I|io|6|2.00
you|tu|6|2.00
uncle|lo zio|765|2.44
stations|le stazioni|765|2.38
he/she/it|lui/lei|6|2.00
we|noi|6|2.00
you [plural]|voi|6|2.00
they|loro|6|2.00
me (direct pronoun)|mi|6|2.00
car|l'auto|772|2.44
you (direct pronoun)|ti|6|2.00
him/her/it (direct pronoun)|lo/la|6|2.00
us (direct pronoun)|ci|6|2.00
them (direct pronoun)|li/le|6|2.00
Giacomo often invites me to dinner.|Giacomo mi invita spesso a cena.|6|2.00
If you want, I'll help you.|Se vuoi, ti aiuto.|6|2.00
pharmacy|la farmacia|778|2.60
I know him well.|Lo conosco bene.|6|2.00
I see her every day.|La vedo tutti i giorni.|6|2.00
afternoon|il pomeriggio|794|2.60
I'm inviting you to the party.|Vi invito alla festa.|6|2.00
Do you know Laura and Piero? Yes. I know them well.|Conosci Laura e Piero? Sì, li conosco bene.|6|2.00
letter|la lettera|795|2.60
night|la notte|793|2.60
Do you use the computer and the printer? Yes, I often use them.|Usi il computer e la stampante Sì, li uso spesso.|6|2.00
I don't know him well.|Non lo conosco bene.|6|2.00
I'm not inviting you to the party.|Non vi invito alla festa.|6|2.00
cinema|il cinema|794|2.44
I don't often see them.|Non li vedo spesso.|6|2.00
I don't understand you.|Non ti capisco.|6|2.00
(male/female) relative|il/la parente|800|2.44
I must call her.|La devo chiamare.|6|2.00
I want to invite you.|Ti voglio invitare.|6|2.00
You can take it.|Lo puoi prendere.|6|2.00
I can/know how to do it.|Lo so fare.|6|2.00
I've got to translate it.|Lo devo tradurre.|6|2.00
Do you know that it's Carla's birthday today? - Yes, I do.|Sai che oggi è il compleanno di Carla? - Sì, lo so. [lo = oggi è il compleanno di Carla]|6|2.00
Where are the keys? - I don't know. [lit. I don't know it]|Dove sono le chiavi? - Non lo so. [lo = dove sono le chiavi]|6|2.00
bar|il bar|808|2.60
You've got to replace the cartridge. - I'll do it straight away.|Devi cambiare la cartuccia. - Lo faccio subito. [lo = cambiare la cartuccia]|6|2.00
Have you got the cartridge? - Yes, I've got it.|Hai la cartuccia? - Sì, ce l'ho.|6|2.00
I can't read Primo Levi's book because I haven't got it.|Non posso leggere il libro di Primo Levi perch non ce l'ho.|6|2.00
Have you got Anna's address? - Yes, we've got it.|Avete l'indirizzo di Anna? - Sì, ce l'abbiamo.|6|2.00
Have you got the lyrics of this song? - No, I haven't got them.|Hai le parole di questa canzone? - No, non (ce) le ho.|6|2.00
Have you got the books? - Yes, I've got them/Yes, I have.|Hai i libri? - Sì, (ce) li ho.|6|2.00
Professor Masi, I'll take you to the airport.|Professor Masi, La accompagno in aeroporto.|6|2.00
Madam, I'll take you to the airport.|Signora, La accompagno in aeroporto.|6|2.00
Mr and Mrs Bianco, I'll take you to the airport.|Signori Bianco, Vi accompagno in aeroporto.|6|2.00
Ladies, I'll take you to the airport.|Signore, Vi accompagno in aeroporto.|6|2.00
of|di|6|2.00
to|a|6|2.00
from|da|6|2.00
in|in|6|2.00
television|la televisione|819|2.44
with|con|6|2.00
sister|la sorella|823|2.60
on|su|6|2.00
for|per|6|2.00
among, between|tra/fra|6|2.00
of the boy|del ragazzo (di + il ragazzo)|6|2.00
to the student|allo studente (a + lo studente)|6|2.00
from the hotel|dall'albergo (da + l'albergo)|6|2.00
in the school|nella scuola (in + la scuola)|6|2.00
on the sofas|sui divani (su + i divani)|6|2.00
with the books|coi libri|6|2.00
with the keys|con le chiavi|6|2.00
for the teachers|per gli insegnanti|6|2.00
among the footballers|fra i calciatori|6|2.00
the president of the republic|il presidente della repubblica|6|2.00
The book is by Calvino.|Il libro è di Calvino.|6|2.00
I'm from Rome.|Sono di Roma.|6|2.00
They always have a nap in the afternoon.|Di pomeriggio fanno sempre la siesta.|6|2.00
Anna's car|l'auto di Anna|6|2.00
Do you want (some/any) fruit?|Vuoi della frutta?|6|2.00
There are a few thousand people in the square.|Ci sono alcune migliaia di persone nella piazza.|6|2.00
I've got a lovely silk shirt.|Ho una bella camicia di seta.|6|2.00
Luca's motorbike is red.|La moto di Luca è rossa.|6|2.00
a leather jacket|una giacca di pelle|6|2.00
I don't go out in the evening(s).|Di sera non esco.|6|2.00
a history lesson|una lezione di storia|6|2.00
the teacher's book|il libro del professore|6|2.00
Monica's sister|la sorella di Monica|6|2.00
Sebastiano's helmet|il casco di Sebastiano|6|2.00
the government's policy/government policy|la politica del governo|6|2.00
a letter box|una buca delle lettere|6|2.00
a fairy tale|un racconto di fate|6|2.00
the science teacher|il professore di scienze|6|2.00
a cheese roll|un panino di formaggio|6|2.00
I've got to get (some) bread.|Devo comprare del pane.|6|2.00
I'm getting (some) pasta.|Prendo della pasta.|6|2.00
There's (some) water in the fridge.|C'è dell'acqua in frigo.|6|2.00
I'm going out with (some) friends.|Esco con degli amici.|6|2.00
Do you want (some) books in Italian?|Vuoi dei libri in italiano?|6|2.00
There are (some) houses on the hill.|Ci sono delle case sulla collina.|6|2.00
I finish reading the paper and then I go out.|Finisco di leggere il giornale e poi esco.|6|2.00
Paolo thinks he is intelligent.|Paolo pensa di essere intelligente.|6|2.00
Anna believes she can pass the exam.|Anna crede di riuscire a passare l'esame.|6|2.00
Mum says she's tired.|La mamma dice di essere stanca.|6|2.00
I must stop wasting time!|Devo smettere di perdere tempo!|6|2.00
I live in London.|Abito a Londra.|6|2.00
I'm at home.|Sono a casa.|6|2.00
The house is 100 metres from the sea.|La casa si trova a 100 metri dal mare.|6|2.00
I'm leaving at 17.00.|Parto alle 17.|6|2.00
I'm going to Holland in July.|Vado in Olanda a luglio.|6|2.00
We're giving the book to Silvia.|Diamo il libro a Silvia.|6|2.00
Do you write to your parents?|Scrivete ai vostri genitori?|6|2.00
Do you want a lemon ice cream?|Vuoi un gelato al limone?|6|2.00
The jacket's made by hand.|La giacca è fatta a mano.|6|2.00
Do you learn everything by heart?|Impari tutto a memoria?|6|2.00
We're having steamed potatoes tonight.|Stasera mangiamo patate al vapore.|6|2.00
Where are you going? - I'm going to work.'|Dove vai? - Vado a lavorare.|6|2.00
Are you coming to work in the library?|Vieni a studiare in biblioteca?|6|2.00
I'm beginning to understand.|Comincio a capire.|6|2.00
Paolo continues/keeps on talking.|Paolo continua a parlare.|6|2.00
I can't hear what he's saying.|Non riesco a sentire cosa dice.|6|2.00
I'm leaving from Milan.|Parto da Milano.|6|2.00
I have been studying Italian for a month.|Studio italiano da un mese.|6|2.00
open (from) 9 to 10 (o'clock)|aperto dalle 9 alle 10|6|2.00
They're tennis shoes.|Sono scarpe da tennis.|6|2.00
(male/female) pianist|il/la pianista|888|2.60
Do you live at your aunt's?|Abiti da tua zia?|6|2.00
I'm working at Anna's tonight.|Lavoro da Anna stasera.|6|2.00
I have to go to the dentist.|Devo andare dal dentista.|6|2.00
I've got a lot to do.|Ho molto da fare.|6|2.00
He has little/He's not got much to say.|Ha poco da dire.|6|2.00
There's nothing to drink.|Non c'è niente da bere.|6|2.00
Do you want something to eat?|Vuoi qualcosa da mangiare?|6|2.00
I live in the country.|Vivo in campagna.|6|2.00
We have a house in France.|Abbiamo una casa in Francia.|6|2.00
in 2006|nel 2006|6|2.00
in the twentieth century|nel ventesimo secolo|6|2.00
We're going by train/car/on our bikes.|means Andiamo in treno/in auto/in bici.|6|2.00
I'm going to the cinema with Luca.|Vado al cinema con Luca.|6|2.00
I'm talking to/with Anna.|Parlo con Anna.|6|2.00
I've got to write with a red pen.|Devo scrivere con una penna rossa.|6|2.00
I'm paying with a cheque/by cheque.|Pago con un assegno.|6|2.00
He speaks with a foreign accent.|Parla con accento straniero.|6|2.00
He speaks slowly.|Parla con lentezza.|6|2.00
a lady with grey hair|una signora con i capelli grigi|6|2.00
Your books are on the desk.|I tuoi libri sono sulla scrivania.|6|2.00
the bridge over the Strait of Messina|il ponte sullo stretto di Messina|6|2.00
a book on/about football|un libro sul calcio|6|2.00
We are leaving for the mountains.|Partiamo per la montagna.|6|2.00
I'm going out for 10 minutes.|Esco per 10 minuti.|6|2.00
I'll be home by/for 11.|Per le 11 sono a casa.|6|2.00
I'll send the file by email.|Mando il file per email.|6|2.00
a fine for speeding/speeding fine|una multa per eccesso di velocità|6|2.00
I'm studying (in order) to pass the exam.|Studio per passare l'esame.|6|2.00
for 15 euros|per 15 euro|6|2.00
between Milan and Turin|tra Milano e Torino|6|2.00
among classmates|fra compagni di classe|6|2.00
in two hours (from now)|fra due ore|6|2.00
I am/come from Ferrara.|Sono di Ferrara.|6|2.00
On Sundays I go to the cinema.|La domenica vado al cinema.|6|2.00
I'm at school.|Sono a scuola.|6|2.00
I'm coming from Ferrara.|Vengo da Ferrara.|6|2.00
I live at my granny's.|Abito da mia nonna.|6|2.00
Luisa is in her room.|Luisa è in camera sua.|6|2.00
You have to walk on the pavement.|Devi camminare sul marciapiedi.|6|2.00
the bridge over the Arno|il ponte sull'Arno|6|2.00
Are you leaving for Dublin?|Partite per Dublino?|6|2.00
Novara is between Turin and Milan.|Novara è fra Torino e Milano.|6|2.00
We are among friends.|Siamo tra amici.|6|2.00
along the river|lungo il fiume|6|2.00
I'm going to Pisa.|Vado a Pisa.|6|2.00
I spend my holidays in Cogne.|Passo le vacanze a Cogne.|6|2.00
We are going north.|Andiamo a nord.|6|2.00
Cogne is south of Aosta.|Cogne è a sud di Aosta.|6|2.00
I'm going to Tuscany.|Vado in Toscana.|6|2.00
I live in England.|Abito in Inghilterra.|6|2.00
I spend my holidays in the mountains.|Passo le vacanze in montagna.|6|2.00
I buy bread at the bakery/the baker's.|Compro il pane in panetteria.|6|2.00
at the seaside|al mare|6|2.00
I don't work on Sundays.|Di domenica non lavoro.|6|2.00
In the evenings I watch TV.|Di sera guardo la tv.|6|2.00
Donatella will arrive at seven.|Donatella arriva alle 7.|6|2.00
At Christmas we stay at home.|A Natale rimaniamo a casa.|6|2.00
School ends in June.|La scuola finisce a giugno.|6|2.00
in 2000|nel 2000|6|2.00
in the eighteenth century|nel diciottesimo secolo|6|2.00
In autumn it rains a lot.|In autunno piove molto.|6|2.00
On Mondays we go to the swimming pool.|Di lunedì andiamo in piscina.|6|2.00
In the morning I go to school.|Di mattina vado a scuola.|6|2.00
At Easter Piera is going to Italy.|A Pasqua Piera va in Italia.|6|2.00
The museum reopens/will reopen in March.|Il museo riapre a marzo.|6|2.00
The train is leaving at 12.|Il treno parte alle 12.|6|2.00
They normally eat at midday.|Di solito mangiano a mezzogiorno.|6|2.00
I was born in 1990.|Sono nato nel 1990.|6|2.00
I'm studying tourism in the nineteenth century.|Studio il turismo nel XIX secolo.|6|2.00
The exams are/will be in the spring.|Gli esami sono in primavera.|6|2.00
(at) home|a casa|6|2.00
at/to school|a scuola|6|2.00
in/to bed|a letto|6|2.00
in class/to (one's) class|a lezione|6|2.00
to the table [i.e. come and sit down]/at table|a tavola|6|2.00
(on/to the) right|a destra|6|2.00
(on/to the) left|a sinistra|6|2.00
(in/to the) north|a nord|6|2.00
(in/to the) south|a sud|6|2.00
(in/to the) east|a est|6|2.00
(in/to the) west|a ovest|6|2.00
at/for breakfast|a colazione|6|2.00
at/for lunch|a pranzo|6|2.00
at/for dinner, supper or tea|a cena|6|2.00
at midday|a mezzogiorno|6|2.00
at midnight|a mezzanotte|6|2.00
at ten/eleven/twelve [etc.] (years of age)|a 10/11/12 [etc.] anni|6|2.00
in the middle/mid|a metà|6|2.00
in the shade/in the sun|all'ombra/al sole|6|2.00
in the bar|al bar|6|2.00
at/to the restaurant|al ristorante|6|2.00
at/in/to the station|alla stazione|6|2.00
in/to/at a/the pizzeria/pizza parlour|in pizzeria|6|2.00
in/to the disco|in discoteca|6|2.00
in/to town|in città|6|2.00
in/to the city centre|in centro|6|2.00
in/to church|in chiesa|6|2.00
in/to the canteen|in mensa|6|2.00
in/to the bedroom|in camera|6|2.00
in/to the bathroom|in bagno|6|2.00
in/to the classroom|in classe|6|2.00
in/to the gym|in palestra|6|2.00
in/to the barracks|in caserma|6|2.00
in/to prison|in prigione|6|2.00
in/to the office|in ufficio|6|2.00
at/to the swimming bath|in piscina|6|2.00
davanti a|in front of/opposite|6|2.00
vicino a|near/next/close to|6|2.00
fuori da/di|outside|6|2.00
prima di|before|6|2.00
lontano da|far from/a long way from|6|2.00
contro|against|6|2.00
dentro|inside|6|2.00
dietro|behind|6|2.00
dopo|after|6|2.00
senza|without|6|2.00
sopra|on/above|6|2.00
sotto|under/below|6|2.00
verso|towards|6|2.00
La farmacia è davanti al supermercato.|The pharmacy is opposite the supermarket.|6|2.00
Abito lontano dal centro.|I live a long way from the city centre.|6|2.00
L'albergo è vicino alla stazione.|The hotel is close to the station.|6|2.00
Non esco senza di voi.|I'm not going out without you.|6|2.00
the xenophobe|lo xenofobo|183|1.96
analysis|l'analisi|316|2.28
Englishman/Englishwoman|l'inglese|296|2.10
crisis|la crisi|260|1.62
the Juventus fan|lo juventino|169|1.42
